id_patrimostat,region_excel,nom_musee_excel,ville_excel,type_frequentation,annee,total_frequentation
8947201,BOURGOGNE-FRANCHE-COMTE,Musée d'Art et d'Histoire du Puisaye,VILLIERS-SAINT-BENOIT,Totale,2001,3217.0
9000901,BOURGOGNE-FRANCHE-COMTE,Musée Frédéric Japy,BEAUCOURT,Totale,2001,2354.0
9001001,BOURGOGNE-FRANCHE-COMTE,Musée d'Art et d'Histoire,BELFORT,Totale,2001,12493.0
9001002,BOURGOGNE-FRANCHE-COMTE,Donation Maurice Jardot,BELFORT,Totale,2001,7726.0
9004101,BOURGOGNE-FRANCHE-COMTE,Forge-Musée,ETUEFFONT,Totale,2001,3412.0
2205001,BRETAGNE,Musée du Château de Dinan,DINAN,Totale,2001,24520.0
2209301,BRETAGNE,Musée Mathurin Meheut,LAMBALLE,Totale,2001,5901.0
2227801,BRETAGNE,Musée d'Art et d'Histoire,SAINT-BRIEUC,Totale,2001,17127.0
2901901,BRETAGNE,Musée des Beaux-Arts de Brest,BREST,Totale,2001,11797.0
2901902,BRETAGNE,Musée National de la Marine,BREST,Totale,2001,47207.0
2903801,BRETAGNE,Ecomusée des Monts d'Arrée - Moulins de Kerouat,COMMANA,Totale,2001,23609.0
2926101,BRETAGNE,Ecomusée des Monts d'Arrée - Maison Cornec,RIVOAL,Totale,2001,
2903901,BRETAGNE,Musée de la Pêche,CONCARNEAU,Totale,2001,48500.0
2904601,BRETAGNE,Le Port-Musée,DOUARNENEZ,Totale,2001,32083.0
2915101,BRETAGNE,Musée de Morlaix,MORLAIX,Totale,2001,24366.0
2915501,BRETAGNE,Ecomusée d'Ouessant - Vivre sur une Ile,OUESSANT,Totale,2001,
2915502,BRETAGNE,Musée des Phares et Balises,OUESSANT,Totale,2001,20858.0
2921701,BRETAGNE,Musée de Pont-Aven,PONT-AVEN,Totale,2001,42691.0
2922001,BRETAGNE,Musée Bigouden,PONT-L'ABBE,Totale,2001,11323.0
2923201,BRETAGNE,Musée des Beaux-Arts,QUIMPER,Totale,2001,40463.0
2923202,BRETAGNE,Musée Départemental Breton,QUIMPER,Totale,2001,44343.0
2928901,BRETAGNE,Musée de l'Ecole Rurale en Bretagne,TREGARVAN,Totale,2001,13521.0
3518801,BRETAGNE,Ecomusée du Pays de Montfort,MONTFORT-SUR-MEU,Totale,2001,4089.0
3519401,BRETAGNE,Musée de la Faucillonnaie,MONTREUIL-SOUS-PEROUSE,Totale,2001,2933.0
3523801,BRETAGNE,Musée de Bretagne,RENNES,Totale,2001,20330.0
3523802,BRETAGNE,Musée des Beaux-Arts,RENNES,Totale,2001,54923.0
3523803,BRETAGNE,Ecomusée du Pays de Rennes,RENNES,Totale,2001,41769.0
3528801,BRETAGNE,Musée International du Long-Cours Cap-Hornier,SAINT-MALO,Totale,2001,12596.0
3528802,BRETAGNE,Musée d'Histoire de la Ville de Saint-Malo,SAINT-MALO,Totale,2001,28202.0
3536001,BRETAGNE,Musée Saint-Nicolas,VITRE,Totale,2001,3129.0
3536002,BRETAGNE,Musée du Château de Vitré,VITRE,Totale,2001,29453.0
3536003,BRETAGNE,Musée des Rochers-Sévigné,VITRE,Totale,2001,10915.0
5602301,BRETAGNE,Ecomusée de Saint-Dégan,BREC'H,Totale,2001,9501.0
5603401,BRETAGNE,Musée de Préhistoire J. Miln- Z. Le-Rouzic,CARNAC,Totale,2001,32756.0
5605701,BRETAGNE,Musée du Faouët,LE FAOUET,Totale,2001,
5606901,BRETAGNE,Ecomusée de l'Île de Groix,ILE DE GROIX,Totale,2001,
5609001,BRETAGNE,Ecomusée Industriel des Forges,INZINZAC-LOCHRIST,Totale,2001,10995.0
5618101,BRETAGNE,Musée National de la Marine,PORT-LOUIS,Totale,2001,66137.0
5618102,BRETAGNE,Musée de la Compagnie des Indes,PORT-LOUIS,Totale,2001,
5622801,BRETAGNE,Musée de la Résistance Bretonne,SAINT-MARCEL - MALESTROIT,Totale,2001,42595.0
5624001,BRETAGNE,Musée du Château de Suscinio,SARZEAU,Totale,2001,75159.0
5626002,BRETAGNE,Musée d'Histoire et d'Archéologie de Vannes,VANNES,Totale,2001,4628.0
5626003,BRETAGNE,"La Cohue, Musée des Beaux-Arts de vannes (+ expo accès libre)",VANNES,Totale,2001,29310.0
1803301,CENTRE-VAL DE LOIRE,Musée Estève,BOURGES,Totale,2001,17890.0
1803302,CENTRE-VAL DE LOIRE,Musée des Arts Décoratifs,BOURGES,Totale,2001,19307.0
1803303,CENTRE-VAL DE LOIRE,Musée du Berry,BOURGES,Totale,2001,20022.0
1803305,CENTRE-VAL DE LOIRE,Musée d'Histoire Naturelle Gabriel Foucher,BOURGES,Totale,2001,
1803306,CENTRE-VAL DE LOIRE,Musée des Meilleurs Ouvriers de France,BOURGES,Totale,2001,23702.0
1805701,CENTRE-VAL DE LOIRE,Musée Emile Chénon,CHATEAUMEILLANT,Totale,2001,
1814101,CENTRE-VAL DE LOIRE,Musée du Château Charles VII,MEHUN-SUR-YEVRE,Totale,2001,9300.0
1819701,CENTRE-VAL DE LOIRE,Musée Saint-Vic,SAINT-AMAND-MONTROND,Totale,2001,7612.0
1827901,CENTRE-VAL DE LOIRE,Musée Municipal,VIERZON,Totale,2001,325.0
2805101,CENTRE-VAL DE LOIRE,Musée Bonnevallais,BONNEVAL,Totale,2001,
2808502,CENTRE-VAL DE LOIRE,Muséum des Sciences Naturelles et de Préhistoire,CHARTRES,Totale,2001,17114.0
2808503,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts,CHARTRES,Totale,2001,19316.0
2808504,CENTRE-VAL DE LOIRE,Conservatoire du Machinisme et des Pratiques Agricoles,CHARTRES-MAINVILLIERS,Totale,2001,50290.0
2808801,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts et d'Histoire Naturelle,CHATEAUDUN,Totale,2001,14826.0
2813401,CENTRE-VAL DE LOIRE,Musée d'Art et d'Histoire Marcel Dessal,DREUX,Totale,2001,5351.0
2819601,CENTRE-VAL DE LOIRE,Musée Marcel Proust,ILLIERS-COMBRAY,Totale,2001,4799.0
2828001,CENTRE-VAL DE LOIRE,Musée du Château Saint-Jean,NOGENT-LE-ROTROU,Totale,2001,14811.0
2836301,CENTRE-VAL DE LOIRE,Musée Farcot,SAINVILLE,Totale,2001,
3600601,CENTRE-VAL DE LOIRE,Musée de la Chemiserie et de l'Elégance Masculine,ARGENTON-SUR-CREUSE,Totale,2001,7819.0
3601001,CENTRE-VAL DE LOIRE,Château Musée,AZAY-LE-FERRON,Totale,2001,1852.0
3601801,CENTRE-VAL DE LOIRE,Musée Ornithologique (Ecomusée de la Brenne),LE BLANC,Totale,2001,7727.0
3604401,CENTRE-VAL DE LOIRE,Musées de Châteauroux - Hôtel Bertrand,CHATEAUROUX,Totale,2001,6369.0
3604601,CENTRE-VAL DE LOIRE,Musée George Sand et de la Vallée Noire,LA CHATRE,Totale,2001,5838.0
3608801,CENTRE-VAL DE LOIRE,Musée de l'Hospice Saint-Roch,ISSOUDUN,Totale,2001,16409.0
3609201,CENTRE-VAL DE LOIRE,Musée de Géologie Régionale,LANGE,Totale,2001,
3620001,CENTRE-VAL DE LOIRE,Musée Archéologique d'Argentomagus,SAINT-MARCEL,Totale,2001,19553.0
3700301,CENTRE-VAL DE LOIRE,Musée Hôtel Morin,AMBOISE,Totale,2001,1983.0
3700302,CENTRE-VAL DE LOIRE,Musée de la poste,AMBOISE,Totale,2001,
3707201,CENTRE-VAL DE LOIRE,"Le Carroi, Musée d’Arts et d’Histoire",CHINON,Totale,2001,2000.0
3711301,CENTRE-VAL DE LOIRE,Musée de Préhistoire du Grand Pressigny,LE GRAND PRESSIGNY,Totale,2001,14774.0
3711501,CENTRE-VAL DE LOIRE,"""Maison Musée"" René Descartes",DESCARTES,Totale,2001,809.0
3713201,CENTRE-VAL DE LOIRE,Musée Lansyer,LOCHES,Totale,2001,2673.0
3713202,CENTRE-VAL DE LOIRE,Musée du Terroir,LOCHES,Totale,2001,
3719601,CENTRE-VAL DE LOIRE,Musée de l'Hôtel de Ville,RICHELIEU,Totale,2001,10501.0
3720501,CENTRE-VAL DE LOIRE,Musée Balzac,SACHE,Totale,2001,24587.0
3722601,CENTRE-VAL DE LOIRE,Musée Municipal,SAINTE-MAURE-DE-TOURAINE,Totale,2001,141.0
3724101,CENTRE-VAL DE LOIRE,Musée du Savignéen,SAVIGNE-SUR-LATHAN,Totale,2001,1965.0
3724201,CENTRE-VAL DE LOIRE,Ecomusée du Véron,SAVIGNY-EN-VERON,Totale,2001,
3724801,CENTRE-VAL DE LOIRE,Musée François Rabelais,SEUILLY,Totale,2001,14700.0
3726101,CENTRE-VAL DE LOIRE,Muséum d'Histoire Naturelle,TOURS,Totale,2001,21664.0
3726102,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts,TOURS,Totale,2001,39815.0
3726103,CENTRE-VAL DE LOIRE,Musée de l'Hôtel Goüin,TOURS,Totale,2001,7101.0
3726104,CENTRE-VAL DE LOIRE,Musée des Vins de Touraine,TOURS,Totale,2001,5350.0
3726105,CENTRE-VAL DE LOIRE,Musée du Compagnonnage,TOURS,Totale,2001,48675.0
3728201,CENTRE-VAL DE LOIRE,Musée de Minerve,YZEURES-SUR-CREUSE,Totale,2001,
4101801,CENTRE-VAL DE LOIRE,Château Musées de Blois,BLOIS,Totale,2001,290615.0
4101804,CENTRE-VAL DE LOIRE,Maison de la Magie,BLOIS,Totale,2001,49527.0
4101805,CENTRE-VAL DE LOIRE,Muséum d'Histoire Naturelle,BLOIS,Totale,2001,12550.0
4113601,CENTRE-VAL DE LOIRE,Musée de la Corbillière,MER,Totale,2001,975.0
4115801,CENTRE-VAL DE LOIRE,Atelier Musée Louis Leygue,NAVEIL,Totale,2001,
4119401,CENTRE-VAL DE LOIRE,Musée de Sologne,ROMORANTIN-LANTHENAY Cedex,Totale,2001,12318.0
4125801,CENTRE-VAL DE LOIRE,Musée Archéologique,THESEE,Totale,2001,
4126901,CENTRE-VAL DE LOIRE,Musée de Vendôme,VENDOME,Totale,2001,10669.0
4500802,CENTRE-VAL DE LOIRE,Musée Municipal Théâtre Forain et Archéologique,ARTENAY,Totale,2001,9251.0
4502801,CENTRE-VAL DE LOIRE,Musée Daniel Vannier,BEAUGENCY,Totale,2001,4554.0
4508201,CENTRE-VAL DE LOIRE,Musée de la Marine de Loire,CHATEAUNEUF-SUR-LOIRE,Totale,2001,14384.0
4508501,CENTRE-VAL DE LOIRE,Musée d'Art et d'Archéologie,CHATILLON-COLIGNY,Totale,2001,1778.0
4515501,CENTRE-VAL DE LOIRE,"Château-Musée de Gien : chasse, histoire et nature en Val de Loire",GIEN,Totale,2001,26623.0
4520301,CENTRE-VAL DE LOIRE,Musée Gaston Couté,MEUNG-SUR-LOIRE,Totale,2001,593.0
4520801,CENTRE-VAL DE LOIRE,Musée du Gatinais,MONTARGIS,Totale,2001,
4520802,CENTRE-VAL DE LOIRE,Musée Girodet,MONTARGIS,Totale,2001,
4523401,CENTRE-VAL DE LOIRE,Muséum des Sciences Naturelles,ORLEANS,Totale,2001,67303.0
4523402,CENTRE-VAL DE LOIRE,Musée Historique et Archéologique,ORLEANS,Totale,2001,3472.0
4523403,CENTRE-VAL DE LOIRE,Musée des Beaux-Arts,ORLEANS,Totale,2001,31569.0
4525201,CENTRE-VAL DE LOIRE,Musée Municipal,PITHIVIERS,Totale,2001,
2A00401,CORSE,Musée Napoléonien,AJACCIO,Totale,2001,
2A00402,CORSE,Musée de la Maison Bonaparte,AJACCIO,Totale,2001,66106.0
2A00403,CORSE,Musée Fesch,AJACCIO,Totale,2001,52541.0
2A14201,CORSE,Musée de l'Alta Rocca,LEVIE,Totale,2001,8579.0
2A27201,CORSE,Musée de Préhistoire Corse,SARTENE,Totale,2001,
2B00901,CORSE,Musée Départemental d'Archéologie d'Aléria,ALERIA,Totale,2001,48859.0
2B03301,CORSE,Musée de Bastia,BASTIA,Totale,2001,
2B09601,CORSE,Musée de la Corse,CORTE,Totale,2001,62494.0
2B14801,CORSE,Musée Archéologique de Mariana - Prince Rainier III de Monaco,LUCCIANA,Totale,2001,
2B16901,CORSE,Musée Départemental Pascal Paoli,MOROSAGLIA,Totale,2001,
0805301,GRAND EST,Musée de la Maison de la Dernière Cartouche,BAZEILLES,Totale,2001,
0810501,GRAND EST,Musée Arthur Rimbaud,CHARLEVILLE-MEZIERES,Totale,2001,7605.0
0810502,GRAND EST,Maison des Ailleurs - Arthur Rimbaud,CHARLEVILLE-MEZIERES,Totale,2001,
0810503,GRAND EST,Musée de l'Ardenne,CHARLEVILLE-MEZIERES,Totale,2001,33630.0
0819001,GRAND EST,Musée de Givet,GIVET,Totale,2001,
0831101,GRAND EST,Musée du Feutre,MOUZON,Totale,2001,5007.0
0836201,GRAND EST,Musée du Rethelois et du Porcien,RETHEL,Totale,2001,
0840901,GRAND EST,Musée du Château-Fort,SEDAN,Totale,2001,55289.0
1003301,GRAND EST,Musée Municipal,BAR-SUR-AUBE CEDEX,Totale,2001,
1006401,GRAND EST,Musée Napoléon Ier,BRIENNE-LE-CHATEAU,Totale,2001,2893.0
1026101,GRAND EST,Musée de la Résistance,MUSSY-SUR-SEINE,Totale,2001,407.0
1026801,GRAND EST,Musée Camille Claudel (ex musée Paul Dubois-Alfred Boucher),NOGENT-SUR-SEINE,Totale,2001,3018.0
1038703,GRAND EST,Musée de la Bonneterie,TROYES,Totale,2001,9187.0
1038702,GRAND EST,Musée Historique de Troyes et de la Champagne,TROYES,Totale,2001,
1038705,GRAND EST,Maison de l'Outil  et de la Pensée Ouvrière,TROYES,Totale,2001,15500.0
1038704,GRAND EST,Musée des Beaux-Arts,TROYES,Totale,2001,12266.0
1038701,GRAND EST,Muséum d'Histoire Naturelle,TROYES,Totale,2001,
1038706,GRAND EST,Musée d'Art Moderne,TROYES,Totale,2001,31150.0
1038707,GRAND EST,Pharmacie Musée de l'Hôtel-Dieu,TROYES,Totale,2001,4293.0
5110801,GRAND EST,Musée Municipal,CHALONS-EN-CHAMPAGNE,Totale,2001,6572.0
5110803,GRAND EST,Musée Garinet,CHALONS-EN-CHAMPAGNE,Totale,2001,808.0
5110804,GRAND EST,Musée du Cloître de Notre-Dame-en-Vaux,CHALONS-EN-CHAMPAGNE,Totale,2001,
5123001,GRAND EST,Musée Municipal d'Epernay,EPERNAY,Totale,2001,
5144501,GRAND EST,Ecomusée de la Montagne de Reims,POURCY,Totale,2001,1267.0
5145401,GRAND EST,Musée des Beaux-Arts de Saint-Denis,REIMS,Totale,2001,34638.0
5145404,GRAND EST,Musée Saint-Rémi,REIMS,Totale,2001,
5145405,GRAND EST,Musée Hôtel le Vergeur,REIMS,Totale,2001,10617.0
5145407,GRAND EST,Planétarium/Musée de l'Ancien Collège des Jésuites,REIMS,Totale,2001,
5150702,GRAND EST,Musée de l'Argonne Viard-Morel,SAINTE-MENEHOULD,Totale,2001,1200.0
5206001,GRAND EST,Musée Municipal,BOURBONNE-LES-BAINS,Totale,2001,113.0
5212101,GRAND EST,Musée des Beaux-Arts et d'Archéologie,CHAUMONT,Totale,2001,7545.0
5212102,GRAND EST,Musée de l'Affiche - médiathèque,CHAUMONT,Totale,2001,
5226901,GRAND EST,Maison des Lumières Denis Diderot,LANGRES,Totale,2001,
5226902,GRAND EST,Musée d'Art et d'Histoire,LANGRES,Totale,2001,10061.0
5235301,GRAND EST,Musée de la Coutellerie,NOGENT,Totale,2001,7296.0
5244801,GRAND EST,Musée Municipal,SAINT-DIZIER,Totale,2001,2780.0
5415401,GRAND EST,Les Sources d'Hercule,DENEUVRE,Totale,2001,
5427401,GRAND EST,Musée de l'Histoire du Fer,JARVILLE-LA-MALGRANGE,Totale,2001,
5432301,GRAND EST,Musée Municipal des Emaux et Faïences,LONGWY,Totale,2001,6244.0
5432901,GRAND EST,Musée du Château de Lunéville,LUNEVILLE,Totale,2001,
5439501,GRAND EST,Musée de l'Ecole de Nancy,NANCY,Totale,2001,48895.0
5439506,GRAND EST,Musée des Beaux-Arts de Nancy,NANCY,Totale,2001,0.0
5439502,GRAND EST,Musée de Zoologie - Aquarium Tropical,NANCY,Totale,2001,49990.0
5439504,GRAND EST,Palais des ducs de Lorraine - Musée Historique Lorrain,NANCY,Totale,2001,70063.0
5430001,GRAND EST,Musée du Château de Montaigu,LANEUVEVILLE-DEVANT-NANCY,Totale,2001,466.0
5443101,GRAND EST,"Musée ""au Fil du Papier""",PONT-A-MOUSSON,Totale,2001,5775.0
5452801,GRAND EST,Musée d'Art et d'Histoire de Toul,TOUL,Totale,2001,5339.0
5502901,GRAND EST,Musée Barrois,BAR-LE-DUC,Totale,2001,9000.0
5512201,GRAND EST,Musée de la Céramique et de l'Ivoire,COMMERCY,Totale,2001,
5535101,GRAND EST,Musée Jules Bastien-Lepage - Musée de la Fortification,MONTMEDY,Totale,2001,19382.0
5546301,GRAND EST,Musée d'Art Sacré de la Meuse,SAINT-MIHIEL,Totale,2001,
5546701,GRAND EST,Musée Départemental Raymond Poincaré,SAMPIGNY,Totale,2001,
5550202,GRAND EST,Musée de la Bière et du Pays de Stenay,STENAY,Totale,2001,14678.0
5552701,GRAND EST,Musée d'Argonne,VARENNES-EN-ARGONNE,Totale,2001,3268.0
5553301,GRAND EST,Musée Jeanne d'Arc,VAUCOULEURS,Totale,2001,1250.0
5554501,GRAND EST,Musée de la Princerie,VERDUN,Totale,2001,4476.0
5725601,GRAND EST,Musée Départemental de la Guerre de 70,GRAVELOTTE,Totale,2001,
5730601,GRAND EST,Musée des Mines de fer de Lorraine,NEUFCHEF,Totale,2001,26016.0
5744801,GRAND EST,Musée Départemental du Sel,MARSAL,Totale,2001,9224.0
5745601,GRAND EST,Maison du Verre et du Cristal,MEISENTHAL,Totale,2001,16441.0
5746302,GRAND EST,Musées de la Cour d'Or,METZ,Totale,2001,45641.0
5746303,GRAND EST,Centre Pompidou de Metz,METZ,Totale,2001,
5753701,GRAND EST,Musée de la Mine - Carreau Wendel,PETITE-ROSSELLE,Totale,2001,3756.0
5754001,GRAND EST,Musée Militaire et Erckmann-Chatrian,PHALSBOURG,Totale,2001,2474.0
5763001,GRAND EST,Musée du Pays de Sarrebourg,SARREBOURG,Totale,2001,1957.0
5763101,GRAND EST,"Jardin d'Hiver, Musée de La Faïence",SARREGUEMINES,Totale,2001,28218.0
5763102,GRAND EST,Moulin de la Blies - Musée des Techniques Faïencières,SARREGUEMINES,Totale,2001,14188.0
5767201,GRAND EST,La Tour aux Puces - Musée du Pays Thionvillois,THIONVILLE,Totale,2001,1254.0
5771201,GRAND EST,Musée Départemental Georges de la Tour,VIC-SUR-SEILLE,Totale,2001,
6702101,GRAND EST,Musée de la Folie Marco,BARR,Totale,2001,3386.0
6706101,GRAND EST,Musée du Pays de Hanau - Histoire et Vies d’un Territoire,BOUXWILLER,Totale,2001,1390.0
6718001,GRAND EST,Musée Historique,HAGUENAU,Totale,2001,
6718002,GRAND EST,Musée Alsacien,HAGUENAU,Totale,2001,
6730001,GRAND EST,Musée de la Chartreuse,MOLSHEIM,Totale,2001,3160.0
6732401,GRAND EST,Maison de l'Archéologie des Vosges du Nord,NIEDERBRONN-LES-BAINS,Totale,2001,3453.0
6733901,GRAND EST,Musée de la Poterie,BETSCHDORF,Totale,2001,
6737201,GRAND EST,Musée de l'Image Populaire de Pfaffenhoffen,PFAFFENHOFFEN,Totale,2001,3405.0
6738801,GRAND EST,Musée du Fer,REICHSHOFFEN,Totale,2001,927.0
6743701,GRAND EST,Musée du Château des Rohan,SAVERNE,Totale,2001,10312.0
6748202,GRAND EST,Musée Archéologique,STRASBOURG,Totale,2001,37289.0
6748203,GRAND EST,Musée des Beaux-Arts,STRASBOURG,Totale,2001,45619.0
6748204,GRAND EST,Musée des Arts Décoratifs,STRASBOURG,Totale,2001,46881.0
6748205,GRAND EST,Cabinet des Estampes et des Dessins,STRASBOURG,Totale,2001,494.0
6748206,GRAND EST,Musée de l'Œuvre Notre-Dame,STRASBOURG,Totale,2001,40214.0
6748207,GRAND EST,Musée Historique,STRASBOURG,Totale,2001,
6748208,GRAND EST,Musée Alsacien,STRASBOURG,Totale,2001,58084.0
6748209,GRAND EST,Musée d'Art Moderne et Contemporain de Strasbourg,STRASBOURG,Totale,2001,168645.0
6748210,GRAND EST,Musée Zoologique de Strasbourg,STRASBOURG,Totale,2001,50057.0
6748213,GRAND EST,Musée Tomi Ungerer,STRASBOURG,Totale,2001,
6751301,GRAND EST,Musée J.F. Oberlin,WALDERSBACH,Totale,2001,
6753801,GRAND EST,Musée Lalique,WINGEN-SUR-MODER,Totale,2001,
6754401,GRAND EST,Musée Westercamp,WISSEMBOURG,Totale,2001,4124.0
6755001,GRAND EST,Musée de la Bataille du 6 Août 1870,WOERTH,Totale,2001,6047.0
6800401,GRAND EST,Musée Sundgauvien d'Altkirch,ALTKIRCH,Totale,2001,1711.0
6803601,GRAND EST,Musée Gallo-Romain,BIESHEIM,Totale,2001,6900.0
6806301,GRAND EST,Musée de la Porte de Thann,CERNAY,Totale,2001,1725.0
6806601,GRAND EST,Musée d'Unterlinden,COLMAR,Totale,2001,237901.0
6806602,GRAND EST,Musée d'Histoire Naturelle et d'Ethnographie de Colmar,COLMAR,Totale,2001,
6806603,GRAND EST,Musée Bartholdi,COLMAR,Totale,2001,10334.0
6811201,GRAND EST,Musée Théodore Deck et des Pays du Florival,GUEBWILLER,Totale,2001,5400.0
6814901,GRAND EST,Musée Historique et Militaire de Huningue,HUNINGE,Totale,2001,
6816201,GRAND EST,Musée d'Histoire Local,KAYSERSBERG,Totale,2001,360.0
6816401,GRAND EST,Musée du Vignoble et des Vins d'Alsace,KAYSERSBERG VIGNOBLE,Totale,2001,8212.0
6822401,GRAND EST,Musée des Beaux-Arts,MULHOUSE,Totale,2001,7356.0
6822402,GRAND EST,Musée de l'Impression sur Etoffes,MULHOUSE,Totale,2001,27738.0
6822403,GRAND EST,Musée National de l'Automobile - Collection Schlumpf,MULHOUSE,Totale,2001,211540.0
6822404,GRAND EST,Musée EDF Electropolis,MULHOUSE,Totale,2001,33706.0
6822405,GRAND EST,Cité du Train,MULHOUSE,Totale,2001,96882.0
6822408,GRAND EST,Musée Historique,MULHOUSE,Totale,2001,25390.0
6822409,GRAND EST,Musée Minéralogique de la Société Industrielle de Mulhouse,MULHOUSE,Totale,2001,150.0
6823101,GRAND EST,Musée Vauban,NEUF-BRISACH,Totale,2001,
6824801,GRAND EST,Maison du Sundgau - Musée Paysan,OLTINGUE,Totale,2001,3479.0
6827702,GRAND EST,Musée du Dolder,RIQUEWIHR,Totale,2001,6064.0
6827801,GRAND EST,Musée du Papier Peint,RIXHEIM,Totale,2001,12672.0
6833401,GRAND EST,Musée des Amis de Thann,THANN,Totale,2001,1075.0
6834301,GRAND EST,Ecomusée d'Alsace,UNGERSHEIM,Totale,2001,
6834701,GRAND EST,Musée du Sapeur Pompier d'Alsace,VIEUX FERRETTE,Totale,2001,
8816001,GRAND EST,Musée Départemental d'Art Ancien et Contemporain,EPINAL,Totale,2001,30955.0
8816002,GRAND EST,Musée de l'Image,EPINAL,Totale,2001,
8830401,GRAND EST,Musée de la Lutherie et de l'Archèterie Française,MIRECOURT,Totale,2001,9808.0
8835101,GRAND EST,Musée Louis Français,PLOMBIERES-LES-BAINS,Totale,2001,390.0
8838301,GRAND EST,Musée Charles de Bruyères,REMIREMONT,Totale,2001,5778.0
8838302,GRAND EST,Musée Charles Friry,REMIREMONT,Totale,2001,3256.0
8841301,GRAND EST,Musée Pierre Noël - Musée de la Vie dans les Hautes-Vosges,SAINT-DIE-DES-VOSGES,Totale,2001,24265.0
9711201,GUADELOUPE,Ecomusée de Marie-Galante,GRAND-BOURG de MARIE-GALANTE,Totale,2001,
9711701,GUADELOUPE,Musée Précolombien Edgar Clerc,LE MOULE,Totale,2001,8505.0
9712001,GUADELOUPE,Musée Municipal Saint-John Perse,POINTE-A-PITRE,Totale,2001,9796.0
9712002,GUADELOUPE,Musée Départemental Victor Schoelcher,POINTE-A-PITRE -GUADELOUPE,Totale,2001,
9712003,GUADELOUPE,Musée l'Herminier,POINTE-A-PITRE,Totale,2001,
9730101,GUYANE,Ecomusée Municipal d'Approuague-Kaw,REGINA,Totale,2001,
9730201,GUYANE,Musée Départemental Alexandre Franconie,CAYENNE - GUYANE,Totale,2001,11092.0
9730901,GUYANE,Musée des Cultures Guyanaises,CAYENNE,Totale,2001,5520.0
0209301,HAUTS-DE-France,Musée Franco-Américain du Château de Blérancourt,BLERANCOURT,Totale,2001,6647.0
0216801,HAUTS-DE-France,Musée Jean de la Fontaine,CHATEAU-THIERRY,Totale,2001,10107.0
0217301,HAUTS-DE-France,Musée municipal de Chauny,CHAUNY,Totale,2001,
0230401,HAUTS-DE-France,Musée Jeanne d'Aboville,LA FERE,Totale,2001,698.0
0236102,HAUTS-DE-France,Familistère de Guise,GUISE,Totale,2001,17523.0
0238101,HAUTS-DE-France,Musée - Centre de Documentation Alfred Desmasures,HIRSON,Totale,2001,1075.0
0240802,HAUTS-DE-France,Musée d'Art et d'Archéologie,LAON,Totale,2001,4617.0
0257401,HAUTS-DE-France,Musée Monseigneur Pigneau de Behaine,ORIGNY-EN-THIERACHE,Totale,2001,
0268401,HAUTS-DE-France,Musée de la Vie Rurale et Forestière,SAINT-MICHEL-EN-THIERACHE,Totale,2001,
0269101,HAUTS-DE-France,Musée Entomologique,SAINT-QUENTIN,Totale,2001,12064.0
0269102,HAUTS-DE-France,Musée Antoine Lecuyer,SAINT-QUENTIN,Totale,2001,12926.0
0272201,HAUTS-DE-France,Musée Municipal de Soissons,SOISSONS,Totale,2001,14259.0
0273801,HAUTS-DE-France,Musée de la Résistance et de la Déportation,TERGNIER,Totale,2001,
0278901,HAUTS-DE-France,Musée de La Thiérache,VERVINS,Totale,2001,
0281001,HAUTS-DE-France,Musée Alexandre Dumas,VILLERS COTTERETS,Totale,2001,1969.0
5900901,HAUTS-DE-France,"LAM - Lille Métropole Musée d'Art Moderne, d'Art Contemporain et d'Art Brut",VILLENEUVE-D'ASCQ,Totale,2001,86411.0
5901401,HAUTS-DE-France,Musée Théophile Jouglet,ANZIN,Totale,2001,2532.0
5903601,HAUTS-DE-France,Musée d'Histoire et d'Archéologie,AVESNES-SUR-HELPE,Totale,2001,
5904301,HAUTS-DE-France,Musée Benoît de Puydt,BAILLEUL,Totale,2001,8054.0
5905301,HAUTS-DE-France,Forum Antique de Bavay,BAVAY,Totale,2001,11524.0
5906701,HAUTS-DE-France,Musée du Mont-de-Piété,BERGUES,Totale,2001,
5909201,HAUTS-DE-France,Musée de l'Ostrevant,BOUCHAIN,Totale,2001,497.0
5912201,HAUTS-DE-France,Musée Municipal de Cambrai,CAMBRAI,Totale,2001,20775.0
5912202,HAUTS-DE-France,Musée Diocésain d'Art Sacré,CAMBRAI,Totale,2001,
5913501,HAUTS-DE-France,Musée Départemental de Flandre,CASSEL,Totale,2001,
5913601,HAUTS-DE-France,Musée Départemental Matisse,LE CATEAU-CAMBRESIS,Totale,2001,
5913901,HAUTS-DE-France,Musée des Dentelles et Broderies,CAUDRY,Totale,2001,
5917201,HAUTS-DE-France,Musée d'Archéologie et d'Histoire Locale,DENAIN,Totale,2001,1431.0
5917801,HAUTS-DE-France,Musée de la Chartreuse,DOUAI,Totale,2001,36503.0
5918301,HAUTS-DE-France,Musée des Beaux-Arts,DUNKERQUE,Totale,2001,19787.0
5918304,HAUTS-DE-France,Lieu d'Art et Action Contemporaine de Dunkerque - LAAC,DUNKERQUE,Totale,2001,
5918303,HAUTS-DE-France,Musée Portuaire,DUNKERQUE,Totale,2001,41456.0
5920501,HAUTS-DE-France,Musée Municipal d'Escaudain,ESCAUDAIN,Totale,2001,973.0
